# source=last_training_epoch
boundary_label,x,y,phi_pred,phi_target,abs_error
G4,0.99767685,1.00000000,2.32315063e-03,2.32315063e-03,0.00000000e+00
G4,0.50526839,1.00000000,4.94731605e-01,4.94731605e-01,0.00000000e+00
G4,0.05721542,1.00000000,9.42784607e-01,9.42784607e-01,0.00000000e+00
G4,0.75833654,1.00000000,2.41663456e-01,2.41663456e-01,0.00000000e+00
G4,0.10799715,1.00000000,8.92002821e-01,8.92002821e-01,0.00000000e+00
G4,0.81981403,1.00000000,1.80185974e-01,1.80185974e-01,0.00000000e+00
G4,0.89986807,1.00000000,1.00131929e-01,1.00131929e-01,0.00000000e+00
G4,0.06751157,1.00000000,9.32488441e-01,9.32488441e-01,0.00000000e+00
G4,0.57831621,1.00000000,4.21683788e-01,4.21683788e-01,0.00000000e+00
G4,0.90608037,1.00000000,9.39196348e-02,9.39196348e-02,0.00000000e+00
G4,0.49844685,1.00000000,5.01553178e-01,5.01553178e-01,0.00000000e+00
G4,0.67629576,1.00000000,3.23704243e-01,3.23704243e-01,0.00000000e+00
G4,0.00284803,1.00000000,9.97151971e-01,9.97151971e-01,0.00000000e+00
G4,0.50153452,1.00000000,4.98465478e-01,4.98465478e-01,0.00000000e+00
G4,0.04772633,1.00000000,9.52273667e-01,9.52273667e-01,0.00000000e+00
G4,0.66288745,1.00000000,3.37112546e-01,3.37112546e-01,0.00000000e+00
G4,0.02218067,1.00000000,9.77819324e-01,9.77819324e-01,0.00000000e+00
G4,0.82831758,1.00000000,1.71682417e-01,1.71682417e-01,0.00000000e+00
G4,0.87099159,1.00000000,1.29008412e-01,1.29008412e-01,0.00000000e+00
G4,0.12099039,1.00000000,8.79009604e-01,8.79009604e-01,0.00000000e+00
G4,0.10641734,1.00000000,8.93582642e-01,8.93582642e-01,0.00000000e+00
G4,0.26896271,1.00000000,7.31037259e-01,7.31037259e-01,0.00000000e+00
G4,0.03951924,1.00000000,9.60480750e-01,9.60480750e-01,0.00000000e+00
G4,0.28091660,1.00000000,7.19083428e-01,7.19083428e-01,0.00000000e+00
G4,0.66169560,1.00000000,3.38304400e-01,3.38304400e-01,0.00000000e+00
G4,0.04089339,1.00000000,9.59106624e-01,9.59106624e-01,0.00000000e+00
G4,0.83798265,1.00000000,1.62017345e-01,1.62017345e-01,0.00000000e+00
G4,0.58200729,1.00000000,4.17992711e-01,4.17992711e-01,0.00000000e+00
G4,0.49193349,1.00000000,5.08066535e-01,5.08066535e-01,0.00000000e+00
G4,0.07049700,1.00000000,9.29503024e-01,9.29503024e-01,0.00000000e+00
G4,0.33017808,1.00000000,6.69821918e-01,6.69821918e-01,0.00000000e+00
G4,0.52534384,1.00000000,4.74656165e-01,4.74656165e-01,0.00000000e+00
G4,0.12775762,1.00000000,8.72242391e-01,8.72242391e-01,0.00000000e+00
G4,0.53269231,1.00000000,4.67307687e-01,4.67307687e-01,0.00000000e+00
G4,0.57090211,1.00000000,4.29097891e-01,4.29097891e-01,0.00000000e+00
G4,0.48424450,1.00000000,5.15755534e-01,5.15755534e-01,0.00000000e+00
G4,0.62226182,1.00000000,3.77738178e-01,3.77738178e-01,0.00000000e+00
G4,0.43522060,1.00000000,5.64779401e-01,5.64779401e-01,0.00000000e+00
G4,0.54544365,1.00000000,4.54556346e-01,4.54556346e-01,0.00000000e+00
G4,0.84434789,1.00000000,1.55652106e-01,1.55652106e-01,0.00000000e+00
G4,0.29360953,1.00000000,7.06390500e-01,7.06390500e-01,0.00000000e+00
G4,0.87576956,1.00000000,1.24230444e-01,1.24230444e-01,0.00000000e+00
G4,0.60111171,1.00000000,3.98888290e-01,3.98888290e-01,0.00000000e+00
G4,0.69454294,1.00000000,3.05457056e-01,3.05457056e-01,0.00000000e+00
G4,0.58588785,1.00000000,4.14112151e-01,4.14112151e-01,0.00000000e+00
G4,0.36873743,1.00000000,6.31262541e-01,6.31262541e-01,0.00000000e+00
G4,0.10723958,1.00000000,8.92760396e-01,8.92760396e-01,0.00000000e+00
G4,0.30423155,1.00000000,6.95768476e-01,6.95768476e-01,0.00000000e+00
G4,0.08719087,1.00000000,9.12809134e-01,9.12809134e-01,0.00000000e+00
G4,0.54967570,1.00000000,4.50324297e-01,4.50324297e-01,0.00000000e+00
G4,0.08063158,1.00000000,9.19368446e-01,9.19368446e-01,0.00000000e+00
G4,0.13653632,1.00000000,8.63463700e-01,8.63463700e-01,0.00000000e+00
G4,0.25609568,1.00000000,7.43904352e-01,7.43904352e-01,0.00000000e+00
G4,0.97764766,1.00000000,2.23523378e-02,2.23523378e-02,0.00000000e+00
G4,0.32309839,1.00000000,6.76901579e-01,6.76901579e-01,0.00000000e+00
G4,0.18293367,1.00000000,8.17066312e-01,8.17066312e-01,0.00000000e+00
G4,0.01757897,1.00000000,9.82421041e-01,9.82421041e-01,0.00000000e+00
G4,0.09869768,1.00000000,9.01302338e-01,9.01302338e-01,0.00000000e+00
