point_type,boundary_label,x,y,phi,target,boundary_error,pde_residual,pde_loss,energy_density,grad_norm,tau_eq,total_point_loss
interior,,3.5164836049e-01,2.4725274742e-01,6.9370311499e-01,nan,nan,-1.8635084853e-02,3.4726638114e-04,1.5621748753e-02,1.3223364353e+00,1.3223364353e+00,1.5708565348e-02
interior,,3.5714286566e-01,2.4725274742e-01,6.8653196096e-01,nan,nan,2.3110914975e-02,5.3411436966e-04,1.5576236881e-02,1.3197976351e+00,1.3197976351e+00,1.5709765474e-02
interior,,3.6263737082e-01,2.4725274742e-01,6.7936289310e-01,nan,nan,-2.0883334801e-02,4.3611368164e-04,1.5526439063e-02,1.3170171976e+00,1.3170171976e+00,1.5635467484e-02
interior,,3.6813187599e-01,2.4725274742e-01,6.7220139503e-01,nan,nan,1.6758807003e-02,2.8085761005e-04,1.5534243546e-02,1.3174530268e+00,1.3174530268e+00,1.5604457949e-02
interior,,3.7362638116e-01,2.4725274742e-01,6.6502124071e-01,nan,nan,1.9632831216e-02,3.8544807467e-04,1.5577990562e-02,1.3198955059e+00,1.3198955059e+00,1.5674352580e-02
interior,,3.7912088633e-01,2.4725274742e-01,6.5783697367e-01,nan,nan,1.1017959565e-02,1.2139543105e-04,1.5551559627e-02,1.3184201717e+00,1.3184201717e+00,1.5581908485e-02
interior,,3.8461539149e-01,2.4725274742e-01,6.5065258741e-01,nan,nan,1.2477944605e-02,1.5569910465e-04,1.5540659428e-02,1.3178114891e+00,1.3178114891e+00,1.5579584204e-02
interior,,3.9010989666e-01,2.4725274742e-01,6.4346563816e-01,nan,nan,8.7708048522e-04,7.6927017290e-07,1.5538438223e-02,1.3176873922e+00,1.3176873922e+00,1.5538630541e-02
interior,,3.9560440183e-01,2.4725274742e-01,6.3628083467e-01,nan,nan,1.2344563380e-02,1.5238823835e-04,1.5512552112e-02,1.3162411451e+00,1.3162411451e+00,1.5550649172e-02
interior,,4.0109890699e-01,2.4725274742e-01,6.2908720970e-01,nan,nan,1.0392654687e-02,1.0800726886e-04,1.5586538240e-02,1.3203723431e+00,1.3203723431e+00,1.5613540058e-02
interior,,4.0659341216e-01,2.4725274742e-01,6.2190043926e-01,nan,nan,1.4502089471e-02,2.1031059441e-04,1.5396454372e-02,1.3097459078e+00,1.3097459078e+00,1.5449032020e-02
interior,,4.1208791733e-01,2.4725274742e-01,6.1472731829e-01,nan,nan,8.8480245322e-03,7.8287535871e-05,1.5461629257e-02,1.3133940697e+00,1.3133940697e+00,1.5481201141e-02
interior,,4.1758242249e-01,2.4725274742e-01,6.0754328966e-01,nan,nan,5.8901002631e-03,3.4693279304e-05,1.5455839224e-02,1.3130701780e+00,1.3130701780e+00,1.5464512544e-02
interior,,4.2307692766e-01,2.4725274742e-01,6.0035890341e-01,nan,nan,1.1933643371e-02,1.4241183817e-04,1.5446679667e-02,1.3125576973e+00,1.3125576973e+00,1.5482282626e-02
interior,,4.2857143283e-01,2.4725274742e-01,5.9317028522e-01,nan,nan,2.0638270304e-02,4.2593819671e-04,1.5459190123e-02,1.3132575750e+00,1.3132575750e+00,1.5565674672e-02
interior,,4.3406593800e-01,2.4725274742e-01,5.8598548174e-01,nan,nan,1.6554000322e-03,2.7403493732e-06,1.5407633036e-02,1.3103719950e+00,1.3103719950e+00,1.5408318124e-02
interior,,4.3956044316e-01,2.4725274742e-01,5.7880496979e-01,nan,nan,6.4068613574e-03,4.1047871491e-05,1.5409413725e-02,1.3104716539e+00,1.3104716539e+00,1.5419675693e-02
interior,,4.4505494833e-01,2.4725274742e-01,5.7162088156e-01,nan,nan,-4.0424829349e-03,1.6341668015e-05,1.5395009890e-02,1.3096648455e+00,1.3096648455e+00,1.5399095307e-02
interior,,4.5054945350e-01,2.4725274742e-01,5.6444275379e-01,nan,nan,7.8768702224e-03,6.2045080995e-05,1.5376081690e-02,1.3086044788e+00,1.3086044788e+00,1.5391592960e-02
interior,,4.5604395866e-01,2.4725274742e-01,5.5726194382e-01,nan,nan,-8.4630288184e-03,7.1622853284e-05,1.5369848348e-02,1.3082550764e+00,1.3082550764e+00,1.5387754062e-02
interior,,4.6153846383e-01,2.4725274742e-01,5.5008453131e-01,nan,nan,-9.1451045591e-05,8.3632940573e-09,1.5355921350e-02,1.3074743748e+00,1.3074743748e+00,1.5355923441e-02
interior,,4.6703296900e-01,2.4725274742e-01,5.4290735722e-01,nan,nan,2.7311169542e-03,7.4589997894e-06,1.5352043323e-02,1.3072569370e+00,1.3072569370e+00,1.5353908073e-02
interior,,4.7252747416e-01,2.4725274742e-01,5.3572934866e-01,nan,nan,2.0871004090e-03,4.3559880396e-06,1.5349132009e-02,1.3070937395e+00,1.3070937395e+00,1.5350221006e-02
interior,,4.7802197933e-01,2.4725274742e-01,5.2855122089e-01,nan,nan,1.8357797526e-03,3.3700873701e-06,1.5343217179e-02,1.3067620993e+00,1.3067620993e+00,1.5344059701e-02
interior,,4.8351648450e-01,2.4725274742e-01,5.2137267590e-01,nan,nan,2.9571552295e-04,8.7447673991e-08,1.5338204801e-02,1.3064810038e+00,1.3064810038e+00,1.5338226663e-02
interior,,4.8901098967e-01,2.4725274742e-01,5.1419681311e-01,nan,nan,1.6016513109e-03,2.5652868771e-06,1.5331050381e-02,1.3060797453e+00,1.3060797453e+00,1.5331691703e-02
interior,,4.9450549483e-01,2.4725274742e-01,5.0701957941e-01,nan,nan,9.4207185612e-05,8.8749940730e-09,1.5336295590e-02,1.3063738346e+00,1.3063738346e+00,1.5336297809e-02
interior,,5.0000000000e-01,2.4725274742e-01,4.9984163046e-01,nan,nan,1.0259127885e-04,1.0524970229e-08,1.5340043232e-02,1.3065840006e+00,1.3065840006e+00,1.5340045863e-02
interior,,5.0549453497e-01,2.4725274742e-01,4.9266323447e-01,nan,nan,-1.4661652967e-03,2.1496407498e-06,1.5335075557e-02,1.3063054085e+00,1.3063054085e+00,1.5335612967e-02
interior,,5.1098901033e-01,2.4725274742e-01,4.8548656702e-01,nan,nan,-1.3472764986e-03,1.8151539507e-06,1.5333558433e-02,1.3062204123e+00,1.3062204123e+00,1.5334012221e-02
interior,,5.1648354530e-01,2.4725274742e-01,4.7831001878e-01,nan,nan,-1.0262506548e-03,1.0531904309e-06,1.5336949378e-02,1.3064105511e+00,1.3064105511e+00,1.5337212676e-02
interior,,5.2197802067e-01,2.4725274742e-01,4.7113275528e-01,nan,nan,-1.5194882872e-03,2.3088446142e-06,1.5343257226e-02,1.3067643642e+00,1.3067643642e+00,1.5343834437e-02
interior,,5.2747255564e-01,2.4725274742e-01,4.6395480633e-01,nan,nan,-1.5188383404e-03,2.3068698738e-06,1.5349147841e-02,1.3070946932e+00,1.3070946932e+00,1.5349724559e-02
interior,,5.3296703100e-01,2.4725274742e-01,4.5677652955e-01,nan,nan,-2.4258035701e-03,5.8845230342e-06,1.5348779969e-02,1.3070739508e+00,1.3070739508e+00,1.5350251100e-02
interior,,5.3846156597e-01,2.4725274742e-01,4.4959905744e-01,nan,nan,-1.6009265091e-03,2.5629656193e-06,1.5363084152e-02,1.3078761101e+00,1.3078761101e+00,1.5363724894e-02
interior,,5.4395604134e-01,2.4725274742e-01,4.4241744280e-01,nan,nan,-4.0326085873e-03,1.6261932615e-05,1.5377999283e-02,1.3087117672e+00,1.3087117672e+00,1.5382064767e-02
interior,,5.4945057631e-01,2.4725274742e-01,4.3523555994e-01,nan,nan,-4.0574432351e-03,1.6462845451e-05,1.5386155806e-02,1.3091689348e+00,1.3091689348e+00,1.5390271518e-02
interior,,5.5494505167e-01,2.4725274742e-01,4.2805293202e-01,nan,nan,-8.1154033542e-03,6.5859770984e-05,1.5388361178e-02,1.3092924356e+00,1.3092924356e+00,1.5404826121e-02
interior,,5.6043958664e-01,2.4725274742e-01,4.2087388039e-01,nan,nan,-3.6806720309e-03,1.3547346498e-05,1.5400455333e-02,1.3099699020e+00,1.3099699020e+00,1.5403842170e-02
interior,,5.6593406200e-01,2.4725274742e-01,4.1369140148e-01,nan,nan,-6.2993858010e-03,3.9682261558e-05,1.5416978858e-02,1.3108953238e+00,1.3108953238e+00,1.5426899424e-02
interior,,5.7142859697e-01,2.4725274742e-01,4.0650856495e-01,nan,nan,-5.1240404136e-03,2.6255789635e-05,1.5428215265e-02,1.3115243912e+00,1.3115243912e+00,1.5434779213e-02
interior,,5.7692307234e-01,2.4725274742e-01,3.9932474494e-01,nan,nan,-5.0081247464e-03,2.5081313652e-05,1.5444904566e-02,1.3124583960e+00,1.3124583960e+00,1.5451174894e-02
interior,,5.8241760731e-01,2.4725274742e-01,3.9213886857e-01,nan,nan,-7.7692801133e-03,6.0361711803e-05,1.5461925417e-02,1.3134107590e+00,1.3134107590e+00,1.5477015845e-02
interior,,5.8791208267e-01,2.4725274742e-01,3.8495436311e-01,nan,nan,-8.4362719208e-03,7.1170681622e-05,1.5465935692e-02,1.3136349916e+00,1.3136349916e+00,1.5483728363e-02
interior,,5.9340661764e-01,2.4725274742e-01,3.7777099013e-01,nan,nan,-1.0512724519e-02,1.1051737965e-04,1.5480816364e-02,1.3144670725e+00,1.3144670725e+00,1.5508445709e-02
interior,,5.9890109301e-01,2.4725274742e-01,3.7058693171e-01,nan,nan,-1.0000222363e-02,1.0000445036e-04,1.5499359928e-02,1.3155038357e+00,1.3155038357e+00,1.5524361041e-02
interior,,6.0439562798e-01,2.4725274742e-01,3.6340233684e-01,nan,nan,-4.9959179014e-03,2.4959195798e-05,1.5509806573e-02,1.3160877228e+00,1.3160877228e+00,1.5516046372e-02
interior,,6.0989010334e-01,2.4725274742e-01,3.5621556640e-01,nan,nan,-2.4309144355e-03,5.9093449636e-06,1.5533098020e-02,1.3173888922e+00,1.3173888922e+00,1.5534575356e-02
interior,,6.1538463831e-01,2.4725274742e-01,3.4903109074e-01,nan,nan,-2.0737253129e-02,4.3003365863e-04,1.5514569357e-02,1.3163539171e+00,1.3163539171e+00,1.5622077772e-02
interior,,6.2087911367e-01,2.4725274742e-01,3.4185150266e-01,nan,nan,9.7169261426e-04,9.4418652452e-07,1.5557034872e-02,1.3187257051e+00,1.3187257051e+00,1.5557270919e-02
interior,,6.2637364864e-01,2.4725274742e-01,3.3466440439e-01,nan,nan,-1.8921520561e-02,3.5802394268e-04,1.5551131219e-02,1.3183960915e+00,1.3183960915e+00,1.5640637204e-02
interior,,6.3186812401e-01,2.4725274742e-01,3.2748609781e-01,nan,nan,-5.4286532104e-03,2.9470274967e-05,1.5552604571e-02,1.3184784651e+00,1.3184784651e+00,1.5559972140e-02
interior,,6.3736265898e-01,2.4725274742e-01,3.2031562924e-01,nan,nan,-7.3255761527e-03,5.3664065490e-05,1.5567823313e-02,1.3193280697e+00,1.3193280697e+00,1.5581239330e-02
interior,,6.4285713434e-01,2.4725274742e-01,3.1314250827e-01,nan,nan,-1.2485687621e-02,1.5589239774e-04,1.5586746857e-02,1.3203840256e+00,1.3203840256e+00,1.5625719956e-02
interior,,6.4835166931e-01,2.4725274742e-01,3.0597072840e-01,nan,nan,-1.5932520851e-02,2.5384520995e-04,1.5583191998e-02,1.3201857805e+00,1.3201857805e+00,1.5646653301e-02
interior,,6.5384614468e-01,2.4725274742e-01,2.9880794883e-01,nan,nan,-1.4722575434e-02,2.1675422613e-04,1.5573582612e-02,1.3196494579e+00,1.3196494579e+00,1.5627771169e-02
interior,,6.5934067965e-01,2.4725274742e-01,2.9164943099e-01,nan,nan,-1.5480084345e-02,2.3963300919e-04,1.5585750341e-02,1.3203283548e+00,1.3203283548e+00,1.5645658594e-02
interior,,6.6483515501e-01,2.4725274742e-01,2.8449514508e-01,nan,nan,-1.5073626302e-02,2.2721421556e-04,1.5579600818e-02,1.3199852705e+00,1.3199852705e+00,1.5636404372e-02
interior,,6.7032968998e-01,2.4725274742e-01,2.7734860778e-01,nan,nan,-1.2998476624e-02,1.6896039597e-04,1.5570110641e-02,1.3194556236e+00,1.3194556236e+00,1.5612350740e-02
interior,,6.7582416534e-01,2.4725274742e-01,2.7021065354e-01,nan,nan,-1.8581831828e-02,3.4528446849e-04,1.5544019639e-02,1.3179990053e+00,1.3179990053e+00,1.5630340757e-02
interior,,6.8131870031e-01,2.4725274742e-01,2.6308214664e-01,nan,nan,-1.9838858396e-02,3.9358029608e-04,1.5546371229e-02,1.3181304932e+00,1.3181304932e+00,1.5644766303e-02
interior,,6.8681317568e-01,2.4725274742e-01,2.5596615672e-01,nan,nan,-1.8589407206e-02,3.4556604805e-04,1.5500673093e-02,1.3155773878e+00,1.3155773878e+00,1.5587064605e-02
interior,,6.9230771065e-01,2.4725274742e-01,2.4886216223e-01,nan,nan,-2.2219799459e-02,4.9371947534e-04,1.5473742969e-02,1.3140716553e+00,1.3140716553e+00,1.5597172838e-02
interior,,6.9780218601e-01,2.4725274742e-01,2.4177435040e-01,nan,nan,-1.9628198817e-02,3.8526617573e-04,1.5442099422e-02,1.3123013973e+00,1.3123013973e+00,1.5538415966e-02
interior,,7.0329672098e-01,2.4725274742e-01,2.3470190167e-01,nan,nan,-1.8825408071e-02,3.5439597559e-04,1.5397196636e-02,1.3097872734e+00,1.3097872734e+00,1.5485795630e-02
interior,,7.0879119635e-01,2.4725274742e-01,2.2764620185e-01,nan,nan,-2.0048137754e-02,4.0192782762e-04,1.5354220755e-02,1.3073790073e+00,1.3073790073e+00,1.5454702712e-02
interior,,7.1428573132e-01,2.4725274742e-01,2.2060947120e-01,nan,nan,-2.3388221860e-02,5.4700893816e-04,1.5293217264e-02,1.3039567471e+00,1.3039567471e+00,1.5429969499e-02
interior,,7.1978020668e-01,2.4725274742e-01,2.1359910071e-01,nan,nan,-2.5309674442e-02,6.4057961572e-04,1.5210885555e-02,1.2993310690e+00,1.2993310690e+00,1.5371030458e-02
interior,,7.2527474165e-01,2.4725274742e-01,2.0661573112e-01,nan,nan,-2.4862084538e-02,6.1812327476e-04,1.5139499679e-02,1.2953137159e+00,1.2953137159e+00,1.5294030498e-02
interior,,7.3076921701e-01,2.4725274742e-01,1.9965803623e-01,nan,nan,-2.7337316424e-02,7.4732885696e-04,1.5057215467e-02,1.2906757593e+00,1.2906757593e+00,1.5244047681e-02
interior,,7.3626375198e-01,2.4725274742e-01,1.9273120165e-01,nan,nan,-2.1073507145e-02,4.4409270049e-04,1.4959725551e-02,1.2851697206e+00,1.2851697206e+00,1.5070748726e-02
interior,,7.4175822735e-01,2.4725274742e-01,1.8583713472e-01,nan,nan,-3.1570419669e-02,9.9669140764e-04,1.4844592661e-02,1.2786529064e+00,1.2786529064e+00,1.5093765513e-02
interior,,7.4725276232e-01,2.4725274742e-01,1.7898212373e-01,nan,nan,-4.1296139359e-02,1.7053710762e-03,1.4716267586e-02,1.2713699341e+00,1.2713699341e+00,1.5142610355e-02
interior,,7.5274723768e-01,2.4725274742e-01,1.7217023671e-01,nan,nan,-2.9153194278e-02,8.4990874166e-04,1.4607232995e-02,1.2651658058e+00,1.2651658058e+00,1.4819710181e-02
interior,,7.5824177265e-01,2.4725274742e-01,1.6540099680e-01,nan,nan,-1.2138319202e-02,1.4733879652e-04,1.4429213479e-02,1.2550042868e+00,1.2550042868e+00,1.4466048178e-02
interior,,7.6373624802e-01,2.4725274742e-01,1.5868675709e-01,nan,nan,-2.8259571642e-02,7.9860340338e-04,1.4253840782e-02,1.2449544668e+00,1.2449544668e+00,1.4453491633e-02
interior,,7.6923078299e-01,2.4725274742e-01,1.5202511847e-01,nan,nan,-2.2688481957e-02,5.1476719091e-04,1.4082521200e-02,1.2350984812e+00,1.2350984812e+00,1.4211212998e-02
interior,,7.7472525835e-01,2.4725274742e-01,1.4541815221e-01,nan,nan,-3.4149996936e-02,1.1662222678e-03,1.3897641562e-02,1.2244189978e+00,1.2244189978e+00,1.4189197129e-02
interior,,7.8021979332e-01,2.4725274742e-01,1.3887533545e-01,nan,nan,-3.3633824438e-02,1.1312341085e-03,1.3678566553e-02,1.2117046118e+00,1.2117046118e+00,1.3961375080e-02
interior,,7.8571426868e-01,2.4725274742e-01,1.3240210712e-01,nan,nan,-3.5454593599e-02,1.2570281979e-03,1.3447799720e-02,1.1982407570e+00,1.1982407570e+00,1.3762056769e-02
interior,,7.9120880365e-01,2.4725274742e-01,1.2600478530e-01,nan,nan,-3.7248082459e-02,1.3874196447e-03,1.3185589574e-02,1.1828515530e+00,1.1828515530e+00,1.3532444485e-02
interior,,7.9670327902e-01,2.4725274742e-01,1.1969202757e-01,nan,nan,-3.8014128804e-02,1.4450739836e-03,1.2911352329e-02,1.1666504145e+00,1.1666504145e+00,1.3272620825e-02
interior,,8.0219781399e-01,2.4725274742e-01,1.1346644908e-01,nan,nan,-4.3031085283e-02,1.8516742857e-03,1.2627210468e-02,1.1497464180e+00,1.1497464180e+00,1.3090129039e-02
interior,,8.0769228935e-01,2.4725274742e-01,1.0733123124e-01,nan,nan,-4.1733026505e-02,1.7416455084e-03,1.2349894270e-02,1.1331293583e+00,1.1331293583e+00,1.2785305647e-02
interior,,8.1318682432e-01,2.4725274742e-01,1.0128664225e-01,nan,nan,-4.5932020992e-02,2.1097506396e-03,1.2002134696e-02,1.1121197939e+00,1.1121197939e+00,1.2529572356e-02
interior,,8.1868129969e-01,2.4725274742e-01,9.5362797379e-02,nan,nan,-1.7189584672e-02,2.9548181919e-04,1.1650284752e-02,1.0906611681e+00,1.0906611681e+00,1.1724155207e-02
interior,,8.2417583466e-01,2.4725274742e-01,8.9547753334e-02,nan,nan,-6.3102208078e-02,3.9818887599e-03,1.1284658685e-02,1.0681384802e+00,1.0681384802e+00,1.2280130875e-02
interior,,8.2967031002e-01,2.4725274742e-01,8.3859309554e-02,nan,nan,-6.3312537968e-02,4.0084775537e-03,1.0889451951e-02,1.0435247421e+00,1.0435247421e+00,1.1891571339e-02
interior,,8.3516484499e-01,2.4725274742e-01,7.8302934766e-02,nan,nan,-6.1079021543e-02,3.7306468002e-03,1.0482260026e-02,1.0178586245e+00,1.0178586245e+00,1.1414921726e-02
interior,,8.4065932035e-01,2.4725274742e-01,7.2885170579e-02,nan,nan,-6.0949325562e-02,3.7148203701e-03,1.0060985573e-02,9.9096024036e-01,9.9096024036e-01,1.0989690665e-02
interior,,8.4615385532e-01,2.4725274742e-01,6.7613318563e-02,nan,nan,-5.9594620019e-02,3.5515187774e-03,9.6178902313e-03,9.6226835251e-01,9.6226835251e-01,1.0505769926e-02
interior,,8.5164833069e-01,2.4725274742e-01,6.2498431653e-02,nan,nan,-6.2205143273e-02,3.8694797549e-03,9.1569973156e-03,9.3196082115e-01,9.3196082115e-01,1.0124367254e-02
interior,,8.5714286566e-01,2.4725274742e-01,5.7544719428e-02,nan,nan,-6.2519103289e-02,3.9086383767e-03,8.6783776060e-03,8.9995282888e-01,8.9995282888e-01,9.6555372002e-03
interior,,8.6263734102e-01,2.4725274742e-01,5.2765216678e-02,nan,nan,-6.9263882935e-02,4.7974856570e-03,8.1905610859e-03,8.6672639847e-01,8.6672639847e-01,9.3899325002e-03
interior,,8.6813187599e-01,2.4725274742e-01,4.8164319247e-02,nan,nan,-7.2274684906e-02,5.2236299962e-03,7.6990234666e-03,8.3257973194e-01,8.3257973194e-01,9.0049309656e-03
interior,,8.7362635136e-01,2.4725274742e-01,4.3751779944e-02,nan,nan,-1.0695850849e-01,1.1440122500e-02,7.1409270167e-03,7.9292207956e-01,7.9292207956e-01,1.0000957642e-02
interior,,8.7912088633e-01,2.4725274742e-01,3.9538130164e-02,nan,nan,-8.4893375635e-02,7.2068851441e-03,6.6750575788e-03,7.5902450085e-01,7.5902450085e-01,8.4767788649e-03
interior,,8.8461536169e-01,2.4725274742e-01,3.5522703081e-02,nan,nan,-8.2332842052e-02,6.7786970176e-03,6.1475592665e-03,7.1967679262e-01,7.1967679262e-01,7.8422335209e-03
interior,,8.9010989666e-01,2.4725274742e-01,3.1716126949e-02,nan,nan,-8.9821025729e-02,8.0678164959e-03,5.6357812136e-03,6.8040895462e-01,6.8040895462e-01,7.6527353376e-03
interior,,8.9560437202e-01,2.4725274742e-01,2.8126560152e-02,nan,nan,-6.9810993969e-02,4.8735747114e-03,5.1176887937e-03,6.3941866159e-01,6.3941866159e-01,6.3360824715e-03
interior,,9.0109890699e-01,2.4725274742e-01,2.4753304198e-02,nan,nan,-7.1438752115e-02,5.1034954377e-03,4.6312860213e-03,5.9964483976e-01,5.9964483976e-01,5.9071598807e-03
interior,,9.0659338236e-01,2.4725274742e-01,2.1600956097e-02,nan,nan,-1.2656077743e-01,1.6017630696e-02,4.1176001541e-03,5.5607312918e-01,5.5607312918e-01,8.1220078282e-03
interior,,9.1208791733e-01,2.4725274742e-01,1.8678624183e-02,nan,nan,-1.3308297098e-01,1.7711076885e-02,3.6595885176e-03,5.1564055681e-01,5.1564055681e-01,8.0873577390e-03
interior,,9.1758239269e-01,2.4725274742e-01,1.5987867489e-02,nan,nan,-1.0382356495e-01,1.0779332370e-02,3.1653314363e-03,4.7001481056e-01,4.7001481056e-01,5.8601645287e-03
interior,,9.2307692766e-01,2.4725274742e-01,1.3531396165e-02,nan,nan,-1.0693930089e-01,1.1436014436e-02,2.7419668622e-03,4.2895039916e-01,4.2895039916e-01,5.6009704713e-03
interior,,9.2857140303e-01,2.4725274742e-01,1.1302720755e-02,nan,nan,-9.0855620801e-02,8.2547441125e-03,2.3280708119e-03,3.8662648201e-01,3.8662648201e-01,4.3917568401e-03
interior,,9.3406593800e-01,2.4725274742e-01,9.2890029773e-03,nan,nan,-1.2413870543e-01,1.5410418622e-02,1.9659465179e-03,3.4739810228e-01,3.4739810228e-01,5.8185511734e-03
interior,,9.3956041336e-01,2.4725274742e-01,7.5032962486e-03,nan,nan,-1.1857404560e-01,1.4059804380e-02,1.6045237426e-03,3.0562859774e-01,3.0562859774e-01,5.1194748376e-03
interior,,9.4505494833e-01,2.4725274742e-01,5.9365830384e-03,nan,nan,-1.2729685009e-01,1.6204487532e-02,1.2765347492e-03,2.6474151015e-01,2.6474151015e-01,5.3276566323e-03
interior,,9.5054942369e-01,2.4725274742e-01,4.5878374949e-03,nan,nan,-1.2466511875e-01,1.5541391447e-02,1.0020812042e-03,2.2755412757e-01,2.2755412757e-01,4.8874290660e-03
interior,,9.5604395866e-01,2.4725274742e-01,3.4393384121e-03,nan,nan,-1.2664021552e-01,1.6037743539e-02,7.6018041000e-04,1.9160720706e-01,1.9160720706e-01,4.7696162947e-03
interior,,9.6153843403e-01,2.4725274742e-01,2.4831611663e-03,nan,nan,-1.2941259146e-01,1.6747618094e-02,5.5208755657e-04,1.5718962252e-01,1.5718962252e-01,4.7389920801e-03
interior,,9.6703296900e-01,2.4725274742e-01,1.7071446637e-03,nan,nan,-1.3096077740e-01,1.7150724307e-02,3.8502080133e-04,1.2592442334e-01,1.2592442334e-01,4.6727018780e-03
interior,,9.7252744436e-01,2.4725274742e-01,1.0971410666e-03,nan,nan,-1.2300788611e-01,1.5130939893e-02,2.5155395269e-04,9.7080029547e-02,9.7080029547e-02,4.0342889261e-03
interior,,9.7802197933e-01,2.4725274742e-01,6.3259544550e-04,nan,nan,-1.4377620816e-01,2.0671598613e-02,1.5148421517e-04,7.1376025677e-02,7.1376025677e-02,5.3193838685e-03
interior,,9.8351645470e-01,2.4725274742e-01,3.0844291905e-04,nan,nan,-1.4430384338e-01,2.0823599771e-02,7.5992502389e-05,4.7163654119e-02,4.7163654119e-02,5.2818924451e-03
interior,,9.8901098967e-01,2.4725274742e-01,1.1251585966e-04,nan,nan,-1.4941149950e-01,2.2323796526e-02,2.6351899578e-05,2.5177573785e-02,2.5177573785e-02,5.6073010310e-03
interior,,9.9450546503e-01,2.4725274742e-01,1.6185626009e-05,nan,nan,-1.8277899921e-01,3.3408161253e-02,5.3101562116e-06,9.9167320877e-03,9.9167320877e-03,8.3573504694e-03
interior,,5.4945056327e-03,2.5274726748e-01,9.9994891882e-01,nan,nan,2.0548214018e-01,4.2222909629e-02,9.0316852948e-06,1.3476279564e-02,1.3476279564e-02,1.0564759093e-02
interior,,1.0989011265e-02,2.5274726748e-01,9.9982357025e-01,nan,nan,1.3373203576e-01,1.7884258181e-02,3.9218350139e-05,3.1830970198e-02,3.1830970198e-02,4.5102828954e-03
interior,,1.6483517364e-02,2.5274726748e-01,9.9959897995e-01,nan,nan,1.3569889963e-01,1.8414191902e-02,8.5203995695e-05,5.0503000617e-02,5.0503000617e-02,4.6887519711e-03
interior,,2.1978022531e-02,2.5274726748e-01,9.9926167727e-01,nan,nan,1.3924925029e-01,1.9390353933e-02,1.5665605315e-04,7.2838321328e-02,7.2838321328e-02,5.0042445364e-03
interior,,2.7472527698e-02,2.5274726748e-01,9.9879294634e-01,nan,nan,1.3258714974e-01,1.7579352483e-02,2.5678632664e-04,9.8305024207e-02,9.8305024207e-02,4.6516244474e-03
interior,,3.2967034727e-02,2.5274726748e-01,9.9817681313e-01,nan,nan,1.2869134545e-01,1.6561461613e-02,3.8748601219e-04,1.2641841173e-01,1.2641841173e-01,4.5278514153e-03
interior,,3.8461539894e-02,2.5274726748e-01,9.9739962816e-01,nan,nan,1.3678523898e-01,1.8710201606e-02,5.5196858011e-04,1.5716871619e-01,1.5716871619e-01,5.2295189817e-03
