# source=last_training_epoch
boundary_label,x,y,phi_pred,phi_target,abs_error
G3,0.32439664,0.00000000,6.75603360e-01,6.75603360e-01,0.00000000e+00
G3,0.36051893,0.00000000,6.39481068e-01,6.39481068e-01,0.00000000e+00
G3,0.96570820,0.00000000,3.42918038e-02,3.42918038e-02,0.00000000e+00
G3,0.10254731,0.00000000,8.97452690e-01,8.97452690e-01,0.00000000e+00
G3,0.35948294,0.00000000,6.40517056e-01,6.40517056e-01,0.00000000e+00
G3,0.28286964,0.00000000,7.17130363e-01,7.17130363e-01,0.00000000e+00
G3,0.11384400,0.00000000,8.86156000e-01,8.86156000e-01,0.00000000e+00
G3,0.93149579,0.00000000,6.85042143e-02,6.85042143e-02,0.00000000e+00
G3,0.98938453,0.00000000,1.06154680e-02,1.06154680e-02,0.00000000e+00
G3,0.86787653,0.00000000,1.32123470e-01,1.32123470e-01,0.00000000e+00
G3,0.46245056,0.00000000,5.37549436e-01,5.37549436e-01,0.00000000e+00
G3,0.70146936,0.00000000,2.98530638e-01,2.98530638e-01,0.00000000e+00
G3,0.41515622,0.00000000,5.84843785e-01,5.84843785e-01,0.00000000e+00
G3,0.72360098,0.00000000,2.76399016e-01,2.76399016e-01,0.00000000e+00
G3,0.22209522,0.00000000,7.77904779e-01,7.77904779e-01,0.00000000e+00
G3,0.03851302,0.00000000,9.61486980e-01,9.61486980e-01,0.00000000e+00
G3,0.27000856,0.00000000,7.29991436e-01,7.29991436e-01,0.00000000e+00
G3,0.76575774,0.00000000,2.34242260e-01,2.34242260e-01,0.00000000e+00
G3,0.83127975,0.00000000,1.68720245e-01,1.68720245e-01,0.00000000e+00
G3,0.14392160,0.00000000,8.56078401e-01,8.56078401e-01,0.00000000e+00
G3,0.44834062,0.00000000,5.51659375e-01,5.51659375e-01,0.00000000e+00
G3,0.12679456,0.00000000,8.73205438e-01,8.73205438e-01,0.00000000e+00
G3,0.27211317,0.00000000,7.27886826e-01,7.27886826e-01,0.00000000e+00
G3,0.91823888,0.00000000,8.17611217e-02,8.17611217e-02,0.00000000e+00
G3,0.28161240,0.00000000,7.18387604e-01,7.18387604e-01,0.00000000e+00
G3,0.15411925,0.00000000,8.45880747e-01,8.45880747e-01,0.00000000e+00
G3,0.77484852,0.00000000,2.25151479e-01,2.25151479e-01,0.00000000e+00
G3,0.00010878,0.00000000,9.99891219e-01,9.99891219e-01,0.00000000e+00
G3,0.81833935,0.00000000,1.81660652e-01,1.81660652e-01,0.00000000e+00
G3,0.06873795,0.00000000,9.31262046e-01,9.31262046e-01,0.00000000e+00
